A,B,C,D,E,score
0.07049918,0.046122372,0.7572353,0.4989928,0.026441216,66.20743
0.5629965,0.37150437,0.9693312,0.41550595,0.6646796,67.94187
0.95211685,0.57002825,0.41773707,0.07641697,0.3022536,71.05209
0.28249347,0.32825208,0.42203343,0.2464168,0.723198,69.94063
0.7531555,0.9303876,0.29711348,0.8628873,0.22367501,81.149704
0.0356192,0.68780106,0.46390688,0.82987696,0.73112565,71.20625
0.3541873,0.28271115,0.822046,0.5081099,0.47691083,69.47524
0.103936434,0.9230342,0.9647496,0.93786496,0.46600688,66.84644
0.25701058,0.10456663,0.3108281,0.24393713,0.74440444,68.07044
0.766596,0.5231461,0.57966816,0.75447154,0.10313529,77.26692
0.9132842,0.5956778,0.09779012,0.10511637,0.16524595,71.39497
0.8876365,0.65107775,0.25974506,0.017950118,0.08520365,69.50313
0.40741426,0.011665046,0.9194769,0.48053956,0.37917918,66.6886
0.3148818,0.3940907,0.47592556,0.8287712,0.59265333,76.30004
0.8157649,0.62418014,0.031002998,0.18535936,0.70935404,72.35474
0.9668143,0.33952296,0.84032923,0.5620161,0.76995504,69.83676
0.7410145,0.039342284,0.7538746,0.55355483,0.62796026,69.52107
0.18615723,0.7993933,0.8946665,0.14525998,0.08675867,65.480576
0.032550633,0.96239525,0.4802677,0.0031196475,0.07764703,65.74217
0.6470081,0.37301093,0.38362467,0.22929943,0.9241164,70.22163
0.2358203,0.38606346,0.5624072,0.2754172,0.5680816,70.27707
0.77241683,0.62076026,0.3738401,0.24986714,0.9049996,70.95269
0.10889703,0.5462583,0.933317,0.75481665,0.6573395,67.55101
0.14619493,0.38525486,0.54538375,0.084282935,0.48427075,67.58316
0.2644074,0.58937687,0.28509504,0.74785364,0.71361405,76.071625
0.10656643,0.98260725,0.9138687,0.45888048,0.6002148,66.016365
0.83385146,0.7591913,0.83360475,0.5558503,0.2057966,71.8749
0.378905,0.22941029,0.45161825,0.8778592,0.3316067,75.61424
0.79087573,0.65395623,0.72811884,0.6977994,0.5134783,75.84238
0.18212295,0.27331066,0.3430763,0.9132325,0.73092103,72.32103
0.9292577,0.21678746,0.38479114,0.18272018,0.968693,67.67238
0.7391043,0.083589554,0.1306538,0.049289405,0.73869354,68.0273
0.012877047,0.4785117,0.63739395,0.77712065,0.3310569,70.099976
0.39873767,0.4353885,0.6061033,0.32076085,0.032401085,70.650314
0.97924733,0.5004959,0.8396381,0.87037104,0.91269827,69.74423
0.3915431,0.6194897,0.9549697,0.7137228,0.32962543,70.25743
0.96180063,0.83781785,0.28015345,0.04516083,0.22218102,69.51513
0.8661143,0.6109331,0.77415216,0.38632107,0.20115983,71.08871
0.2729119,0.83108956,0.9746412,0.5662209,0.1134873,67.392265
0.15016162,0.648465,0.89155823,0.30559683,0.32567614,67.07225
0.8802706,0.41434377,0.58018607,0.07913256,0.33141744,69.64064
0.8244911,0.04504323,0.066501796,0.68702936,0.81175506,72.00721
0.61373967,0.89063567,0.7011728,0.4456988,0.47247905,72.45853
0.39214027,0.87413317,0.0531646,0.50465214,0.5851919,76.64092
0.1894322,0.43874902,0.7282074,0.6088109,0.62931496,70.18137
0.29086024,0.69252765,0.492081,0.42034805,0.56577116,73.10841
0.46537185,0.97270757,0.31922293,0.40786397,0.81346095,72.13225
0.6677599,0.1507622,0.14701676,0.26648033,0.13615817,71.476944
0.66274023,0.7043701,0.6520413,0.7483352,0.31379372,78.16978
0.5963528,0.38577837,0.1778751,0.42059857,0.7320068,75.86858
0.23729712,0.98839414,0.9851939,0.45712322,0.9531813,65.474594
0.014706016,0.92054033,0.31765056,0.14095962,0.9626141,65.170654
0.21957475,0.6859486,0.10329473,0.7069027,0.55446786,77.39766
0.48410666,0.57341343,0.6025194,0.92124444,0.03421116,76.12657
0.0051597953,0.1739406,0.7424793,0.2220124,0.83146334,65.83809
0.94781435,0.68515754,0.84037274,0.2598918,0.37539947,69.87045
0.9740081,0.49297827,0.18283153,0.5153482,0.30783188,79.78774
0.99886125,0.24709284,0.43378532,0.44275087,0.71060055,72.41168
0.86823416,0.37499183,0.3034113,0.6332339,0.9662649,72.8577
0.873051,0.29816228,0.8995203,0.4134348,0.39565784,69.72949
0.99889076,0.16539025,0.18023533,0.62542754,0.56841826,75.09064
0.17225659,0.027668476,0.5400615,0.8363383,0.83927035,68.14478
0.6915319,0.87908876,0.21230632,0.062247396,0.17543572,70.155136
0.63112754,0.15990174,0.8034758,0.59051985,0.6106589,70.65921
0.64851236,0.4136216,0.64153016,0.13125068,0.632335,69.59636
0.6861934,0.9229826,0.9942725,0.73156834,0.7787579,68.07308
0.735765,0.70358765,0.83831865,0.04095024,0.7040915,67.585205
0.16802865,0.4850937,0.97463524,0.69020444,0.9227202,66.160286
0.08636671,0.19826412,0.6561383,0.6739485,0.63208175,69.35155
0.09293342,0.47976482,0.7808299,0.34993726,0.79170895,67.9853
0.84580725,0.41082972,0.07256162,0.033019662,0.7775823,69.15108
0.32755232,0.71297807,0.8999736,0.5046604,0.29386407,69.49753
0.4903422,0.46649224,0.058804214,0.22962439,0.25314105,73.49446
0.75769395,0.31075013,0.5752311,0.47744292,0.19375986,74.36073
0.2595508,0.47505897,0.7293687,0.9893388,0.52140874,72.043015
0.14411831,0.7846339,0.30148208,0.43095505,0.111974776,71.5587
0.12056333,0.004432082,0.49639237,0.8482394,0.22904766,68.647606
0.23855418,0.16511768,0.0069110394,0.48483604,0.4342841,71.9328
0.6933784,0.14972562,0.19554305,0.9936846,0.011631846,74.3243
0.092197776,0.5576387,0.09076923,0.09925681,0.15026546,68.07429
0.31137067,0.28678155,0.13644534,0.722431,0.975988,71.3288
0.16751939,0.23145115,0.70691764,0.14932609,0.3329329,66.62819
0.12635958,0.7259728,0.9928632,0.92902285,0.5324082,67.95108
0.17048252,0.8196311,0.8391273,0.4393556,0.46856302,68.751526
0.5436986,0.062051773,0.7438467,0.7001955,0.59682095,70.312775
0.847242,0.7399745,0.3799535,0.30094826,0.69618934,73.76842
0.5308207,0.07818216,0.30541378,0.08033669,0.7353634,67.745514
0.5684104,0.08568704,0.9602778,0.8486155,0.57679886,68.35831
0.2263236,0.1303435,0.033138156,0.42098665,0.4780528,70.24254
0.90147436,0.5776535,0.9835387,0.2668944,0.62788194,67.09517
0.13123131,0.2968611,0.7035105,0.93751585,0.44494373,69.71713
0.026633501,0.09176248,0.0043153763,0.77021784,0.3061843,69.735825
0.121952415,0.76771307,0.5009063,0.2577309,0.8413729,67.902985
0.9956894,0.08694887,0.8404231,0.19663805,0.7992913,66.41583
0.782858,0.42865622,0.035674036,0.95685065,0.9332003,74.32031
0.6470242,0.011590421,0.010085583,0.9098617,0.23519349,73.357666
0.35409105,0.98108715,0.58932984,0.119947314,0.79582983,67.106766
0.11744529,0.777491,0.27591848,0.43383116,0.85874563,70.31131
0.34197307,0.6995186,0.6914683,0.13570255,0.042578995,68.07712
0.9072843,0.99048835,0.7457704,0.28601384,0.2402901,69.63432
0.7701714,0.3447315,0.42928815,0.8245914,0.21070158,80.311264
0.30145353,0.3077299,0.59136695,0.18855447,0.5812784,69.60297
0.23139125,0.14510703,0.30730778,0.05973679,0.44402647,67.27158
0.1737178,0.4353717,0.813839,0.37167102,0.4126764,68.50169
0.61694026,0.9228426,0.939125,0.102490604,0.050938666,65.79152
0.12254119,0.37471455,0.46871632,0.88473856,0.27624077,73.095116
0.59381354,0.7275737,0.3590513,0.61854774,0.06305337,79.4705
0.72229385,0.094845,0.79108614,0.83959013,0.44037294,70.66178
0.650837,0.99749535,0.2699408,0.011052847,0.43798947,69.3539
0.9004691,0.57291156,0.71652746,0.49869776,0.2735082,74.37186
0.3264637,0.9012832,0.74987495,0.6588889,0.98379636,68.69507
0.068749726,0.8094694,0.37610656,0.17643493,0.19396853,68.10072
0.90519196,0.7653329,0.0893904,0.47492605,0.7636439,75.50913
0.84985816,0.9007121,0.039933503,0.1852405,0.47206688,72.42832
0.55270517,0.011597633,0.3982824,0.43801922,0.056091547,70.4331
0.4894684,0.5598702,0.67931163,0.8090727,0.045869708,73.93312
0.28911215,0.9489657,0.3739518,0.12929404,0.9953849,66.37358
0.99465156,0.003253162,0.52164596,0.025105774,0.41320103,66.02635
0.99007356,0.5007649,0.48595637,0.12119526,0.13661969,69.55804
0.81900954,0.49136472,0.8208286,0.59385365,0.6501158,72.215744
0.29950267,0.5933242,0.04230988,0.095380545,0.69876635,69.84526
0.33226418,0.4805773,0.028770328,0.5976506,0.30946726,78.46837
0.8529215,0.5871014,0.96316904,0.9653435,0.096252024,70.05092
0.1386339,0.4945165,0.20396233,0.027140856,0.26577652,67.51727
0.7260704,0.15993315,0.827331,0.72604895,0.2649272,70.51688
0.30828846,0.5242308,0.2470172,0.4779033,0.342327,76.725525
0.2866075,0.59808785,0.023622632,0.6204015,0.7097641,75.894135
0.2864858,0.9756731,0.6571736,0.057149947,0.49319696,67.01345
0.4921766,0.4994704,0.54642916,0.03615719,0.12595677,69.12442
0.06383306,0.5323718,0.37654132,0.7020023,0.6923974,71.99028
0.35602915,0.9121196,0.37135947,0.29587394,0.8571322,69.78907
0.43962306,0.6699843,0.42745447,0.49012446,0.28998142,77.61684
0.82051647,0.5175826,0.88803047,0.82231706,0.10839915,71.13339
0.97465944,0.74037826,0.78309244,0.16778678,0.2029354,68.42216
0.88566643,0.1972245,0.89304614,0.9315476,0.6187816,69.865524
0.94826674,0.43227547,0.09448081,0.5342903,0.40408134,79.95325
0.18109739,0.8060762,0.19764936,0.36049688,0.8598839,70.2838
0.08777356,0.6024032,0.9513035,0.31069732,0.17004931,66.367966
0.4695248,0.6009633,0.20246267,0.38546526,0.4589467,78.35307
0.5409384,0.7886513,0.37446475,0.6659941,0.83822286,75.98997
0.07995415,0.58937955,0.6018918,0.5333478,0.22115684,70.56984
0.124435484,0.20398688,0.6288221,0.61948746,0.3479874,70.90419
0.448305,0.14271677,0.59557235,0.21138984,0.21536773,69.59056
0.25480664,0.74114805,0.27494025,0.71730584,0.28380525,77.302284
0.42062783,0.23256594,0.267792,0.1926043,0.42612606,72.12042
0.24456674,0.978457,0.5013652,0.5141918,0.32394755,71.89014
0.09800351,0.62953264,0.94431275,0.05758947,0.7108555,64.68228
0.6638245,0.1161508,0.29588926,0.031176805,0.93690234,66.94861
0.6184172,0.89238685,0.16117996,0.37446946,0.41847312,76.59035
0.7413227,0.0934183,0.90469456,0.6300742,0.5470298,68.8535
0.11797333,0.6433037,0.23615217,0.75791854,0.094511926,73.58289
0.32408732,0.75554585,0.80618966,0.257302,0.36584842,69.30519
0.07367945,0.3281322,0.043708384,0.1630395,0.19536418,68.21331
0.5226477,0.47455454,0.7554016,0.14483869,0.4063323,69.38019
0.10339141,0.5894831,0.7862212,0.12258726,0.86659366,65.223656
0.35835046,0.5043596,0.21274024,0.9336635,0.100776434,77.91845
0.7558315,0.79789996,0.5738321,0.79910225,0.90956676,73.39452
0.4102437,0.424102,0.8282902,0.89679956,0.22818965,71.49861
0.6265272,0.15989864,0.20396996,0.8004204,0.8361349,74.2495
0.64936054,0.7022639,0.9974697,0.26971835,0.6967444,67.17302
0.7215428,0.27362776,0.8932043,0.7321009,0.88312846,68.76228
0.027238429,0.49109453,0.699319,0.37794954,0.9169036,66.739914
0.9656708,0.25511307,0.003534913,0.35989648,0.5378688,72.86882
0.80037415,0.9770255,0.7385433,0.30725622,0.40541345,70.1198
0.51987976,0.72902423,0.042782605,0.43423176,0.34448034,79.55463
0.8683056,0.5605042,0.039147615,0.7064452,0.06588119,79.95462
0.3371055,0.8646925,0.4247023,0.8805228,0.34398407,77.08167
0.2805493,0.59526205,0.24761474,0.39734948,0.9163931,71.18767
0.5686245,0.3711847,0.33127987,0.34400684,0.76093215,73.58674
0.9243799,0.41909915,0.008600593,0.21934098,0.024556339,71.33235
0.36761433,0.95586157,0.41561812,0.17783642,0.9635829,67.47675
0.21500194,0.3408873,0.0012238622,0.86154455,0.43407512,75.27852
0.13771248,0.42988586,0.9971665,0.29047716,0.85745424,65.083145
0.2881937,0.46932662,0.11682981,0.46517736,0.6775144,74.51503
0.34163797,0.80311054,0.1640873,0.59814376,0.816505,74.13342
0.323933,0.5624549,0.03577578,0.96945447,0.80318063,74.53807
0.37520856,0.37137812,0.104626656,0.07666379,0.5510255,69.85802
0.735699,0.17395419,0.6502189,0.31939024,0.90146583,68.66632
0.68197185,0.6235118,0.6465095,0.5579441,0.7747144,74.01605
0.87271005,0.68872786,0.021688104,0.7869645,0.19475174,82.729866
0.48799503,0.23611456,0.205504,0.2037642,0.06415105,71.20999
0.2993722,0.012342751,0.5705051,0.07765609,0.8607556,65.82056
0.7201904,0.1649251,0.90196127,0.6344898,0.85557246,68.14001
0.8458988,0.027852893,0.13926482,0.68913716,0.024928331,72.44226
0.73456216,0.1867646,0.84114295,0.027904332,0.22500378,66.32921
0.74397767,0.81070286,0.96629703,0.378439,0.70568794,68.756195
0.21174073,0.4394821,0.31498706,0.5083848,0.67934644,73.52904
0.9842818,0.7370033,0.8858892,0.7761192,0.8099455,69.21515
0.7331832,0.99454904,0.03832978,0.43317932,0.0072900653,73.76444
0.032217443,0.42898405,0.21686798,0.3493306,0.552624,70.063805
0.9871855,0.9980184,0.5594326,0.93557435,0.9732753,69.78836
0.8164519,0.41395563,0.22189784,0.17930132,0.8664625,70.534515
0.5656354,0.44074947,0.35946584,0.9300995,0.006911516,77.8217
0.73342985,0.52274895,0.0030725598,0.39614892,0.9885298,71.483444
0.9783294,0.68065363,0.6637709,0.599716,0.53908336,74.686516
0.9475288,0.8916854,0.59399116,0.0049749613,0.31575197,68.347626
0.80579066,0.33664173,0.47921127,0.7863742,0.11149573,77.2901
0.8770685,0.014460564,0.81764895,0.32230502,0.8847249,66.394196
0.6680168,0.6982123,0.082502544,0.56479454,0.8124747,77.65772
0.1741535,0.27023494,0.20521086,0.90433854,0.43108565,74.410034
0.9828635,0.5691538,0.8433614,0.38177592,0.06694734,69.92658
0.80971533,0.9823975,0.90662956,0.89738566,0.67664117,69.624664
0.42589062,0.17757171,0.8346994,0.43326533,0.21341568,69.87567
0.655813,0.21337861,0.50838256,0.8916336,0.8521705,73.2652
0.8634544,0.7955794,0.5795655,0.8045719,0.78886735,74.61815
0.878646,0.7115047,0.30293572,0.18809772,0.6350524,72.64305
0.21329534,0.4807815,0.9840796,0.49781638,0.45833755,68.67775
0.531994,0.7520404,0.018487513,0.48563635,0.25999272,78.87816
0.47148728,0.5577103,0.6729403,0.18988925,0.67467517,69.604385
0.60293293,0.46447277,0.009599388,0.6937085,0.4191113,84.598526
0.59246457,0.091533005,0.56357765,0.8848086,0.8316618,71.21698
0.9151489,0.88925683,0.8592752,0.52726746,0.94708353,68.18796
0.7591576,0.7032192,0.88292015,0.57636714,0.6408118,71.21405
0.26309752,0.80896837,0.63846195,0.9044502,0.813242,70.64837
0.053563893,0.49094623,0.9848066,0.45726824,0.93559265,64.82947
0.5748625,0.11532891,0.11982566,0.82462794,0.5924483,76.49744
0.79904616,0.5052581,0.02576369,0.7697124,0.6965942,81.81387
0.7333999,0.009691119,0.47852963,0.7330563,0.4605782,74.0291
0.83552593,0.84821683,0.6328586,0.50999355,0.983177,70.13833
0.9078144,0.81754386,0.5264739,0.47219622,0.8685136,72.17613
0.5734369,0.4902739,0.94211906,0.8326362,0.022357106,69.706116
0.463404,0.3235814,0.35472095,0.8648399,0.24594241,80.675606
0.35982418,0.90387434,0.8372233,0.036824822,0.51773036,67.34712
0.21329534,0.53612894,0.5630864,0.39218926,0.5348329,71.87185
0.9954948,0.6635623,0.112918735,0.24236083,0.1821065,73.425644
0.37445253,0.9332559,0.53108823,0.41472435,0.087929845,71.56985
0.9431343,0.852285,0.47260845,0.7663967,0.94730616,73.51132
0.26845038,0.044981897,0.97214025,0.05678487,0.09771639,64.22977
0.10234851,0.43312657,0.12591386,0.8799116,0.58071077,73.16354
0.9868633,0.54175943,0.98549885,0.9649233,0.3652398,69.696754
0.31102562,0.5806648,0.21202755,0.8020806,0.8983527,73.97537
0.5754453,0.87792826,0.52730054,0.69373524,0.07644397,75.77497
0.35046715,0.6009963,0.82893765,0.4894957,0.6874605,69.81947
0.657421,0.5218047,0.800293,0.42885703,0.5170795,71.94115
0.52545094,0.14047086,0.56167334,0.41039938,0.29507583,72.10335
0.47468305,0.5443498,0.96227276,0.6366022,0.6613435,69.54379
0.53024006,0.6229103,0.82514536,0.7453765,0.48535156,73.338196
0.49924552,0.08195239,0.45464635,0.19158548,0.8789112,67.7399
0.15715212,0.25798035,0.38286322,0.87264055,0.92278504,70.15761
0.5041703,0.11179888,0.32354212,0.47137284,0.5614532,73.882065
0.093415916,0.7774556,0.729238,0.30072194,0.4617355,68.170395
0.611997,0.32436347,0.47353554,0.7397375,0.5734146,80.23189
0.3754009,0.6295015,0.5077923,0.8627068,0.57175523,78.30783
0.41732836,0.52821696,0.79285985,0.7723506,0.976437,69.31486
0.6312125,0.04019624,0.23011857,0.93116885,0.8489881,71.88562
0.7140518,0.95062476,0.76072884,0.68691134,0.26949865,72.52775
0.44120336,0.77245694,0.10879147,0.02797246,0.27148795,69.660324
0.97280556,0.61187387,0.21057004,0.18386132,0.17044389,72.16409
0.4490865,0.6903111,0.16950351,0.12262809,0.85137445,70.27098
0.07997191,0.36369467,0.55736494,0.2039575,0.015283227,66.663
0.15054739,0.04030496,0.27044106,0.636827,0.6194579,70.017
0.7701401,0.8041001,0.8000433,0.6843934,0.43219006,73.769646
0.8400776,0.74897784,0.15294021,0.4556976,0.64070386,78.2303
0.0846951,0.5361357,0.18084508,0.070421875,0.55323136,68.56108
0.008037984,0.98589015,0.57775754,0.5785731,0.9083709,66.62084
0.42483175,0.06921518,0.27000487,0.077198505,0.5319187,68.07288
0.85242605,0.41585118,0.5409531,0.34317452,0.5969457,74.38275
0.32011527,0.75463015,0.058591545,0.37023395,0.0678913,72.90568
0.40112084,0.3195269,0.31807464,0.5698244,0.13980049,76.00829
0.51396394,0.26506025,0.22685695,0.88178575,0.5964089,79.514725
0.5159283,0.7731286,0.86833316,0.7470338,0.09942162,71.54525
0.063682914,0.28594404,0.7787399,0.5746794,0.2614749,68.07623
0.98525345,0.41019297,0.51746154,0.13039583,0.44934022,70.15933
0.8731685,0.15623271,0.9707349,0.8132561,0.98888266,66.09127
0.63937765,0.079401195,0.6656503,0.72844493,0.64600223,72.21115
0.18640357,0.6317549,0.91345817,0.63770723,0.70301443,68.574646
0.15110326,0.5436771,0.07558352,0.7362657,0.93973124,71.70844
0.49644423,0.15583998,0.45577055,0.5704148,0.1304807,73.19285
0.5872168,0.51665485,0.34349,0.35107154,0.6865179,75.39893
0.6472445,0.24667329,0.544853,0.513805,0.9713342,70.14477
0.55406874,0.19734913,0.7026202,0.745274,0.07603687,71.71179
0.81021655,0.19576079,0.49105573,0.15103269,0.88967127,67.86946
0.8744027,0.36023837,0.88884544,0.8523868,0.03976345,69.97775
0.84621024,0.6419567,0.1539697,0.18545485,0.41188264,73.762146
0.64800453,0.623462,0.46671367,0.8556953,0.24161655,83.37686
0.24989009,0.66964406,0.81769866,0.6443983,0.14538205,70.28914
0.044712186,0.6639283,0.8879381,0.12110096,0.37134588,65.429245
0.8089202,0.31056952,0.010114551,0.40301692,0.13721102,74.632965
0.58524233,0.973319,0.16102636,0.21314031,0.25529915,72.22415
0.94957024,0.8196823,0.34961647,0.8282235,0.17462277,80.04081
0.6203001,0.1067853,0.56795245,0.5329816,0.8833038,70.41588
0.30140108,0.93610513,0.5175218,0.622554,0.60571456,73.64357
0.5804355,0.6331399,0.0736326,0.047258675,0.25228274,71.5858
0.17897266,0.03349805,0.35330588,0.88142645,0.6993036,70.02225
0.8494891,0.11397123,0.5140377,0.44806033,0.98548687,69.0692
0.5134589,0.8296888,0.99987644,0.25971556,0.6500006,67.039276
0.8444008,0.8491886,0.29530948,0.042363048,0.020474732,69.12905
0.9966615,0.40405488,0.34233427,0.36403537,0.09533793,73.3787
0.41586816,0.996751,0.45211965,0.22974098,0.35855508,70.701866
0.7439874,0.14148068,0.4466741,0.4317916,0.032229066,72.57256
0.65023685,0.61838543,0.34685963,0.78766906,0.81869745,78.70461
0.5404608,0.077587426,0.7681938,0.87710565,0.72179157,69.37169
0.56002325,0.6589181,0.40906185,0.98989856,0.039355516,78.32934
0.9912471,0.4699999,0.48357522,0.029042661,0.89695555,67.06673
0.26022738,0.37808567,0.33933985,0.14320707,0.80458605,68.11864
0.7317214,0.8495341,0.7199779,0.49153858,0.2698031,74.146904
0.5144178,0.7632404,0.0004646778,0.29796535,0.6955867,73.05661
0.44989097,0.9667873,0.7216451,0.4871289,0.50704366,71.60275
0.8425901,0.03188759,0.6951167,0.7696406,0.93675274,68.2496
0.95741695,0.42279243,0.86046785,0.638589,0.86906505,68.91017
0.08160889,0.50744146,0.20610422,0.3515923,0.8745302,68.887276
0.31909674,0.05315292,0.056821644,0.26462072,0.16319859,68.77313
0.99322516,0.3282271,0.3905959,0.9010428,0.6001315,77.42145
0.8859447,0.6845376,0.3781312,0.87615997,0.68120015,80.78832
0.39504546,0.5443785,0.5539117,0.94717455,0.48985064,77.94051
0.4573884,0.16793782,0.6343107,0.18758649,0.9945535,66.85005
0.5623972,0.0820899,0.9259414,0.7152802,0.20964932,68.68273
0.64642656,0.64524406,0.39656883,0.07761651,0.7712084,69.718796
0.085195065,0.2810231,0.38172984,0.069300056,0.79773104,66.90954
0.67843974,0.7571847,0.43620777,0.42124623,0.0007176995,74.474304
0.07831365,0.19320476,0.5164706,0.10420287,0.59407693,66.097855
0.45554358,0.03427875,0.98706895,0.6142433,0.13947886,66.88252
0.5811295,0.9717273,0.58619267,0.61547107,0.8141725,72.54086
0.14588428,0.089903116,0.8084469,0.16139263,0.85063756,65.293205
0.34818465,0.6878463,0.10345727,0.12490636,0.42286122,71.312
0.8521406,0.37515265,0.44614756,0.55352366,0.5067861,79.04283
0.77824885,0.44466984,0.4545722,0.22888023,0.3969673,73.719376
0.3150401,0.7521368,0.9668275,0.5481391,0.72281015,68.02974
0.8103894,0.24178618,0.18298638,0.65912944,0.108611345,77.13248
0.62199366,0.8824813,0.84253895,0.67400503,0.8359551,70.09589
0.010869145,0.8959545,0.7731795,0.6828916,0.13091654,67.68316
0.55523384,0.95443815,0.831379,0.45180452,0.27604818,70.001236
